Dataset,Run ID,Treatment,Classifier,Tuned,TP Rate,FP Rate,Precision,Recall,ROC Area,Kappa
Ant,17,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,18,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,19,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,20,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,21,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,22,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,23,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,24,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,25,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,26,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,27,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,28,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,29,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,30,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,31,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,32,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,33,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,34,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,35,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,36,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,37,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,38,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,39,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,40,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,41,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,42,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,43,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,44,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,45,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,46,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,47,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,48,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,49,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,50,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,51,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,52,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,53,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,54,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,55,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,56,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,57,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,58,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,59,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,60,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,61,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,62,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,63,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,64,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,65,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,66,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,67,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,68,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,69,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,70,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,71,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,72,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,73,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,74,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,75,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,76,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,77,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,78,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,79,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,80,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,81,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,82,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,83,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,84,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,85,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,86,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,87,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,88,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,89,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,90,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,91,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,92,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,93,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,94,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,95,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,96,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,97,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,98,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,99,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,100,SMOTE,bayes.BayesNet,Yes,0.446969697,0.094252874,0.59,0.446969697,0.768930686,0.385243095
Ant,1,No Sample,trees.RandomForest,No,0.364,0.041,0.727,0.364,0.81,0.3902
Ant,1,Oversampling,trees.RandomForest,No,0.583333333,0.140229885,0.557971014,0.583333333,0.803039011,0.436198118
Ant,2,Oversampling,trees.RandomForest,No,0.590909091,0.156321839,0.534246575,0.590909091,0.794043887,0.419106162
Ant,3,Oversampling,trees.RandomForest,No,0.583333333,0.151724138,0.538461538,0.583333333,0.799451411,0.419435912
Ant,4,Oversampling,trees.RandomForest,No,0.636363636,0.156321839,0.552631579,0.636363636,0.806992337,0.455980149
Ant,5,Oversampling,trees.RandomForest,No,0.575757576,0.154022989,0.531468531,0.575757576,0.779728318,0.409839811
Ant,6,Oversampling,trees.RandomForest,No,0.545454545,0.144827586,0.533333333,0.545454545,0.796656217,0.397480756
Ant,7,Oversampling,trees.RandomForest,No,0.537878788,0.112643678,0.591666667,0.537878788,0.802098572,0.43913888
Ant,8,Oversampling,trees.RandomForest,No,0.545454545,0.133333333,0.553846154,0.545454545,0.79933821,0.414307474
Ant,9,Oversampling,trees.RandomForest,No,0.522727273,0.156321839,0.503649635,0.522727273,0.768599791,0.361634653
Ant,10,Oversampling,trees.RandomForest,No,0.583333333,0.147126437,0.546099291,0.583333333,0.790125392,0.426088954
Ant,11,Oversampling,trees.RandomForest,No,0.583333333,0.147126437,0.546099291,0.583333333,0.798415186,0.426088954
Ant,12,Oversampling,trees.RandomForest,No,0.568181818,0.147126437,0.539568345,0.568181818,0.788235806,0.413419858
Ant,13,Oversampling,trees.RandomForest,No,0.560606061,0.151724138,0.528571429,0.560606061,0.792215256,0.400429799
Ant,14,Oversampling,trees.RandomForest,No,0.628787879,0.170114943,0.52866242,0.628787879,0.795393591,0.430290406
Ant,15,Oversampling,trees.RandomForest,No,0.545454545,0.137931034,0.545454545,0.545454545,0.800287356,0.407523511
Ant,16,Oversampling,trees.RandomForest,No,0.560606061,0.140229885,0.548148148,0.560606061,0.786102403,0.417074878
Ant,17,Oversampling,trees.RandomForest,No,0.575757576,0.165517241,0.513513514,0.575757576,0.779101358,0.393623421
Ant,18,Oversampling,trees.RandomForest,No,0.553030303,0.170114943,0.496598639,0.553030303,0.786877395,0.368337731
Ant,19,Oversampling,trees.RandomForest,No,0.598484848,0.167816092,0.519736842,0.598484848,0.79040404,0.409081886
Ant,20,Oversampling,trees.RandomForest,No,0.568181818,0.147126437,0.539568345,0.568181818,0.795384883,0.413419858
Ant,21,Oversampling,trees.RandomForest,No,0.575757576,0.147126437,0.542857143,0.575757576,0.795384883,0.419770774
Ant,22,Oversampling,trees.RandomForest,No,0.515151515,0.167816092,0.482269504,0.515151515,0.777621038,0.339278879
Ant,23,Oversampling,trees.RandomForest,No,0.613636364,0.15862069,0.54,0.613636364,0.803831418,0.434385755
Ant,24,Oversampling,trees.RandomForest,No,0.598484848,0.16091954,0.530201342,0.598484848,0.804005573,0.418781409
Ant,25,Oversampling,trees.RandomForest,No,0.583333333,0.179310345,0.496774194,0.583333333,0.793678161,0.380907815
Ant,26,Oversampling,trees.RandomForest,No,0.568181818,0.154022989,0.528169014,0.568181818,0.794209335,0.403512344
Ant,27,Oversampling,trees.RandomForest,No,0.560606061,0.137931034,0.552238806,0.560606061,0.801166841,0.420456317
Ant,28,Oversampling,trees.RandomForest,No,0.575757576,0.172413793,0.503311258,0.575757576,0.793425636,0.384089156
Ant,29,Oversampling,trees.RandomForest,No,0.598484848,0.151724138,0.544827586,0.598484848,0.78541449,0.431945041
Ant,30,Oversampling,trees.RandomForest,No,0.590909091,0.165517241,0.52,0.590909091,0.799695228,0.406105043
Ant,31,Oversampling,trees.RandomForest,No,0.545454545,0.144827586,0.533333333,0.545454545,0.795768025,0.397480756
Ant,32,Oversampling,trees.RandomForest,No,0.583333333,0.11954023,0.596899225,0.583333333,0.799712644,0.467493483
Ant,33,Oversampling,trees.RandomForest,No,0.545454545,0.181609195,0.476821192,0.545454545,0.790613027,0.346476281
Ant,34,Oversampling,trees.RandomForest,No,0.606060606,0.170114943,0.519480519,0.606060606,0.79469697,0.412029036
Ant,35,Oversampling,trees.RandomForest,No,0.598484848,0.137931034,0.568345324,0.598484848,0.797318008,0.452202016
Ant,36,Oversampling,trees.RandomForest,No,0.598484848,0.135632184,0.572463768,0.598484848,0.808315918,0.455639562
Ant,37,Oversampling,trees.RandomForest,No,0.613636364,0.156321839,0.543624161,0.613636364,0.798885406,0.437682826
Ant,38,Oversampling,trees.RandomForest,No,0.545454545,0.12183908,0.576,0.545454545,0.78989899,0.431586512
Ant,39,Oversampling,trees.RandomForest,No,0.560606061,0.151724138,0.528571429,0.560606061,0.801776385,0.400429799
Ant,40,Oversampling,trees.RandomForest,No,0.568181818,0.144827586,0.543478261,0.568181818,0.800696621,0.416756673
Ant,41,Oversampling,trees.RandomForest,No,0.590909091,0.167816092,0.516556291,0.590909091,0.795715778,0.402895594
Ant,42,Oversampling,trees.RandomForest,No,0.606060606,0.156321839,0.540540541,0.606060606,0.800626959,0.431521957
Ant,43,Oversampling,trees.RandomForest,No,0.575757576,0.142528736,0.550724638,0.575757576,0.799799721,0.426477395
Ant,44,Oversampling,trees.RandomForest,No,0.575757576,0.142528736,0.550724638,0.575757576,0.806234761,0.426477395
Ant,45,Oversampling,trees.RandomForest,No,0.560606061,0.137931034,0.552238806,0.560606061,0.797901428,0.420456317
Ant,46,Oversampling,trees.RandomForest,No,0.628787879,0.167816092,0.532051282,0.628787879,0.79925984,0.433520047
Ant,47,Oversampling,trees.RandomForest,No,0.583333333,0.142528736,0.553956835,0.583333333,0.800130617,0.432810937
Ant,48,Oversampling,trees.RandomForest,No,0.606060606,0.137931034,0.571428571,0.606060606,0.801706722,0.458452722
Ant,49,Oversampling,trees.RandomForest,No,0.598484848,0.126436782,0.589552239,0.598484848,0.811224312,0.469570189
Ant,50,Oversampling,trees.RandomForest,No,0.598484848,0.156321839,0.537414966,0.598484848,0.805181122,0.425329815
Ant,51,Oversampling,trees.RandomForest,No,0.568181818,0.140229885,0.551470588,0.568181818,0.808951585,0.423482577
Ant,52,Oversampling,trees.RandomForest,No,0.560606061,0.154022989,0.524822695,0.560606061,0.785109718,0.397152262
Ant,53,Oversampling,trees.RandomForest,No,0.606060606,0.15862069,0.536912752,0.606060606,0.79851968,0.428232117
Ant,54,Oversampling,trees.RandomForest,No,0.606060606,0.156321839,0.540540541,0.606060606,0.794566353,0.431521957
Ant,55,Oversampling,trees.RandomForest,No,0.575757576,0.170114943,0.506666667,0.575757576,0.795106235,0.387251234
Ant,56,Oversampling,trees.RandomForest,No,0.575757576,0.167816092,0.510067114,0.575757576,0.802168234,0.390429282
Ant,57,Oversampling,trees.RandomForest,No,0.537878788,0.165517241,0.496503497,0.537878788,0.792720307,0.361859308
Ant,58,Oversampling,trees.RandomForest,No,0.53030303,0.154022989,0.510948905,0.53030303,0.79243295,0.371380688
Ant,59,Oversampling,trees.RandomForest,No,0.560606061,0.149425287,0.532374101,0.560606061,0.799050853,0.403724318
Ant,60,Oversampling,trees.RandomForest,No,0.598484848,0.170114943,0.516339869,0.598484848,0.790865552,0.405881043
Ant,61,Oversampling,trees.RandomForest,No,0.613636364,0.167816092,0.525974026,0.613636364,0.806879136,0.421361908
Ant,62,Oversampling,trees.RandomForest,No,0.568181818,0.151724138,0.531914894,0.568181818,0.791858238,0.406797826
Ant,63,Oversampling,trees.RandomForest,No,0.598484848,0.137931034,0.568345324,0.598484848,0.815691397,0.452202016
Ant,64,Oversampling,trees.RandomForest,No,0.590909091,0.163218391,0.523489933,0.590909091,0.795210728,0.4093307
Ant,65,Oversampling,trees.RandomForest,No,0.515151515,0.137931034,0.53125,0.515151515,0.788200975,0.38124406
Ant,66,Oversampling,trees.RandomForest,No,0.545454545,0.15862069,0.510638298,0.545454545,0.794609892,0.377861135
Ant,67,Oversampling,trees.RandomForest,No,0.598484848,0.128735632,0.585185185,0.598484848,0.811720655,0.466060182
Ant,68,Oversampling,trees.RandomForest,No,0.606060606,0.179310345,0.506329114,0.606060606,0.780477186,0.399354618
Ant,69,Oversampling,trees.RandomForest,No,0.568181818,0.170114943,0.503355705,0.568181818,0.804980843,0.380978573
Ant,70,Oversampling,trees.RandomForest,No,0.553030303,0.144827586,0.536764706,0.553030303,0.797143852,0.403939613
Ant,71,Oversampling,trees.RandomForest,No,0.568181818,0.142528736,0.547445255,0.568181818,0.799233716,0.420110868
Ant,72,Oversampling,trees.RandomForest,No,0.628787879,0.149425287,0.560810811,0.628787879,0.802168234,0.459945859
Ant,73,Oversampling,trees.RandomForest,No,0.598484848,0.149425287,0.548611111,0.598484848,0.789446186,0.435278031
Ant,74,Oversampling,trees.RandomForest,No,0.560606061,0.140229885,0.548148148,0.560606061,0.79469697,0.417074878
Ant,75,Oversampling,trees.RandomForest,No,0.568181818,0.163218391,0.51369863,0.568181818,0.790421456,0.390537613
Ant,76,Oversampling,trees.RandomForest,No,0.575757576,0.179310345,0.493506494,0.575757576,0.777063741,0.374697546
Ant,77,Oversampling,trees.RandomForest,No,0.553030303,0.167816092,0.5,0.553030303,0.78607628,0.371491913
Ant,78,Oversampling,trees.RandomForest,No,0.560606061,0.140229885,0.548148148,0.560606061,0.804745733,0.417074878
Ant,79,Oversampling,trees.RandomForest,No,0.537878788,0.12183908,0.572580645,0.537878788,0.803996865,0.425010675
Ant,80,Oversampling,trees.RandomForest,No,0.583333333,0.179310345,0.496774194,0.583333333,0.788070359,0.380907815
Ant,81,Oversampling,trees.RandomForest,No,0.575757576,0.154022989,0.531468531,0.575757576,0.791205155,0.409839811
Ant,82,Oversampling,trees.RandomForest,No,0.553030303,0.154022989,0.521428571,0.553030303,0.785231627,0.390759312
Ant,83,Oversampling,trees.RandomForest,No,0.560606061,0.174712644,0.493333333,0.560606061,0.806522118,0.368397426
Ant,84,Oversampling,trees.RandomForest,No,0.590909091,0.147126437,0.549295775,0.590909091,0.801410658,0.43237465
Ant,85,Oversampling,trees.RandomForest,No,0.575757576,0.151724138,0.535211268,0.575757576,0.791440265,0.413133113
Ant,86,Oversampling,trees.RandomForest,No,0.575757576,0.154022989,0.531468531,0.575757576,0.785318704,0.409839811
Ant,87,Oversampling,trees.RandomForest,No,0.590909091,0.151724138,0.541666667,0.590909091,0.802681992,0.425706472
Ant,88,Oversampling,trees.RandomForest,No,0.560606061,0.154022989,0.524822695,0.560606061,0.793965517,0.397152262
Ant,89,Oversampling,trees.RandomForest,No,0.598484848,0.12183908,0.598484848,0.598484848,0.809796238,0.476645768
Ant,90,Oversampling,trees.RandomForest,No,0.606060606,0.163218391,0.529801325,0.606060606,0.79227621,0.421702032
Ant,91,Oversampling,trees.RandomForest,No,0.606060606,0.183908046,0.5,0.606060606,0.791292233,0.39311083
Ant,92,Oversampling,trees.RandomForest,No,0.628787879,0.170114943,0.52866242,0.628787879,0.800679206,0.430290406
Ant,93,Oversampling,trees.RandomForest,No,0.583333333,0.165517241,0.516778523,0.583333333,0.793033786,0.399879991
Ant,94,Oversampling,trees.RandomForest,No,0.545454545,0.15862069,0.510638298,0.545454545,0.796316614,0.377861135
Ant,95,Oversampling,trees.RandomForest,No,0.522727273,0.131034483,0.547619048,0.522727273,0.786912226,0.397993311
Ant,96,Oversampling,trees.RandomForest,No,0.583333333,0.135632184,0.566176471,0.583333333,0.808202717,0.44302554
Ant,97,Oversampling,trees.RandomForest,No,0.575757576,0.151724138,0.535211268,0.575757576,0.80522466,0.413133113
Ant,98,Oversampling,trees.RandomForest,No,0.568181818,0.154022989,0.528169014,0.568181818,0.785466736,0.403512344
Ant,99,Oversampling,trees.RandomForest,No,0.553030303,0.126436782,0.5703125,0.553030303,0.807593173,0.431143732
Ant,100,Oversampling,trees.RandomForest,No,0.575757576,0.137931034,0.558823529,0.575757576,0.794583769,0.433254059
Ant,1,Undersampling,trees.RandomForest,No,0.772727273,0.333333333,0.412955466,0.772727273,0.797448624,0.337107927
Ant,2,Undersampling,trees.RandomForest,No,0.727272727,0.285057471,0.436363636,0.727272727,0.795228144,0.358887381
Ant,3,Undersampling,trees.RandomForest,No,0.71969697,0.291954023,0.427927928,0.71969697,0.802211773,0.345661811
