Dataset,Run ID,Treatment,Best Model,TP Rate - Best,FP Rate - Best,Precision - Best,Recall - Best,ROC Area - Best,Kappa - Best,TP Rate - RandomForest,FP Rate - RandomForest,Precision - RandomForest,Recall - RandomForest,ROC Area- RandomForest,Kappa - RandomForest
Log4j,80,Undersampling,functions.MultilayerPerceptron,0.090909091,0.489208633,0.014492754,0.090909091,0.26030085,-0.116199199,0.272727273,0.517985612,0.04,0.272727273,0.273381295,-0.066666667
Log4j,81,Undersampling,functions.MultilayerPerceptron,0.090909091,0.438848921,0.016129032,0.090909091,0.412034009,-0.110995201,0.272727273,0.553956835,0.0375,0.272727273,0.293655984,-0.072329689
Log4j,82,Undersampling,functions.MultilayerPerceptron,0.090909091,0.438848921,0.016129032,0.090909091,0.278613473,-0.110995201,0.272727273,0.539568345,0.038461538,0.272727273,0.30117724,-0.070139247
Log4j,83,Undersampling,functions.MultilayerPerceptron,0.090909091,0.424460432,0.016666667,0.090909091,0.345977763,-0.109324759,0.272727273,0.568345324,0.036585366,0.272727273,0.311968607,-0.074427795
Log4j,84,Undersampling,functions.MultilayerPerceptron,0.181818182,0.431654676,0.032258065,0.181818182,0.37998692,-0.079699562,0.272727273,0.474820144,0.043478261,0.272727273,0.276978417,-0.058958214
Log4j,85,Undersampling,functions.MultilayerPerceptron,0.090909091,0.45323741,0.015625,0.090909091,0.302158273,-0.112578744,0.272727273,0.532374101,0.038961039,0.272727273,0.299869196,-0.069007474
Log4j,86,Undersampling,functions.MultilayerPerceptron,0.090909091,0.446043165,0.015873016,0.090909091,0.344015697,-0.111797406,0.272727273,0.517985612,0.04,0.272727273,0.284826684,-0.066666667
Log4j,87,Undersampling,functions.MultilayerPerceptron,0.090909091,0.395683453,0.017857143,0.090909091,0.35971223,-0.105692901,0.272727273,0.489208633,0.042253521,0.272727273,0.329954218,-0.061650214
Log4j,88,Undersampling,functions.MultilayerPerceptron,0.090909091,0.467625899,0.015151515,0.090909091,0.312622629,-0.114081996,0.272727273,0.568345324,0.036585366,0.272727273,0.327011118,-0.074427795
Log4j,89,Undersampling,functions.MultilayerPerceptron,0.090909091,0.482014388,0.014705882,0.090909091,0.314584696,-0.115510914,0.272727273,0.503597122,0.04109589,0.272727273,0.281556573,-0.064216846
Log4j,90,Undersampling,functions.MultilayerPerceptron,0.090909091,0.503597122,0.014084507,0.090909091,0.342707652,-0.117526541,0.454545455,0.539568345,0.0625,0.454545455,0.387181164,-0.021867115
Log4j,91,Undersampling,functions.MultilayerPerceptron,0.090909091,0.431654676,0.016393443,0.090909091,0.32177894,-0.110171284,0.272727273,0.553956835,0.0375,0.272727273,0.302485284,-0.072329689
Log4j,92,Undersampling,functions.MultilayerPerceptron,0.090909091,0.431654676,0.016393443,0.090909091,0.315238718,-0.110171284,0.272727273,0.517985612,0.04,0.272727273,0.326684107,-0.066666667
Log4j,93,Undersampling,functions.MultilayerPerceptron,0.181818182,0.503597122,0.027777778,0.181818182,0.341399608,-0.090557703,0.272727273,0.539568345,0.038461538,0.272727273,0.300196207,-0.070139247
Log4j,94,Undersampling,functions.MultilayerPerceptron,0.090909091,0.410071942,0.017241379,0.090909091,0.302812296,-0.107560062,0.272727273,0.553956835,0.0375,0.272727273,0.306082407,-0.072329689
Log4j,95,Undersampling,functions.MultilayerPerceptron,0.090909091,0.438848921,0.016129032,0.090909091,0.308044474,-0.110995201,0.272727273,0.503597122,0.04109589,0.272727273,0.308698496,-0.064216846
Log4j,96,Undersampling,functions.MultilayerPerceptron,0.090909091,0.45323741,0.015625,0.090909091,0.309352518,-0.112578744,0.272727273,0.510791367,0.040540541,0.272727273,0.336821452,-0.065455853
Log4j,97,Undersampling,functions.MultilayerPerceptron,0.090909091,0.489208633,0.014492754,0.090909091,0.323741007,-0.116199199,0.272727273,0.503597122,0.04109589,0.272727273,0.274362328,-0.064216846
Log4j,98,Undersampling,functions.MultilayerPerceptron,0.090909091,0.424460432,0.016666667,0.090909091,0.285153695,-0.109324759,0.272727273,0.539568345,0.038461538,0.272727273,0.30706344,-0.070139247
Log4j,99,Undersampling,functions.MultilayerPerceptron,0.181818182,0.532374101,0.026315789,0.181818182,0.302158273,-0.09421691,0.272727273,0.532374101,0.038961039,0.272727273,0.313930674,-0.069007474
Log4j,100,Undersampling,functions.MultilayerPerceptron,0.090909091,0.402877698,0.01754386,0.090909091,0.317200785,-0.106639839,0.272727273,0.539568345,0.038461538,0.272727273,0.343361674,-0.070139247
Log4j,1,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,2,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,3,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,4,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,5,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,6,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,7,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,8,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,9,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,10,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,11,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,12,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,13,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,14,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,15,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,16,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,17,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,18,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,19,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,20,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,21,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,22,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,23,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,24,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,25,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,26,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,27,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,28,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,29,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,30,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,31,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,32,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,33,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,34,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,35,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,36,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,37,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,38,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,39,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,40,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,41,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,42,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,43,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,44,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,45,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,46,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,47,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,48,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,49,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,50,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,51,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,52,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,53,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,54,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,55,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,56,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,57,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,58,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,59,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,60,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,61,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,62,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,63,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,64,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,65,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,66,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,67,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,68,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,69,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,70,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,71,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,72,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,73,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,74,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,75,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,76,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,77,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,78,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,79,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,80,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,81,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,82,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,83,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
Log4j,84,SMOTE,trees.J48,0.181818182,0.482014388,0.028985507,0.181818182,0.364290386,-0.087578706,0.272727273,0.460431655,0.044776119,0.272727273,0.317527796,-0.05613143
